cell_id,lat,lon,depth_km,Degree,Betweenness,Closeness,PageRank,community
57_109_0,44.33159047619048,10.596714285714286,0.0,0.0030169602087410305,0.0010506220224569542,0.31488138030194107,0.00014422043091243532,2
101_48_22,38.6465,15.489999999999998,220.0,0.00032615786040443573,1.849490035368062e-06,0.25865232521354004,2.419064429145841e-05,2
77_90_1,42.55238333333333,13.001358333333334,10.0,0.012067840834964122,0.0017226236379669579,0.3540211304197217,0.0004978992288407948,5
77_84_2,42.006,12.937999999999999,20.0,0.00032615786040443573,9.931568871422772e-08,0.26387245304128926,2.3001489983965435e-05,2
109_54_0,39.14581176470588,16.500027450980394,0.0,0.007257012393998695,0.0008317103820326036,0.33090497005018615,0.00034168712819361547,5
84_87_1,42.247918181818186,13.82678181818182,10.0,0.0017938682322243965,6.12861639002792e-05,0.3191339873533009,7.065221220261004e-05,0
85_87_1,42.238299999999995,13.91832,10.0,0.0008153946510110893,5.693813258348107e-06,0.30166031238470054,3.6005611050141684e-05,5
101_39_0,37.8551,15.450245833333334,0.0,0.003913894324853229,0.0001418909591527964,0.32374214666596274,0.00015519385791167017,3
87_82_0,41.79374,14.14288,0.0,0.0030984996738421394,0.00023976896116199042,0.31430841384966296,0.00013529377941293722,3
78_89_1,42.46205471698113,13.103731132075472,10.0,0.014024787997390736,0.004225038035120358,0.36497827510267244,0.0006570871557354389,5
55_110_1,44.406875,10.344875,10.0,0.0006523157208088715,2.7032783507670247e-05,0.28756330894766463,4.2815779548414145e-05,10
71_111_1,44.4351,12.369033333333334,10.0,0.0004892367906066536,8.257718725737167e-05,0.2497607070851068,3.398271705484683e-05,7
104_32_1,37.20951428571429,15.714742857142856,10.0,0.001141552511415525,0.00017801645479081655,0.27358511611305686,5.489378257251722e-05,7
86_76_0,41.26875945945946,13.995472972972973,0.0,0.004973907371167645,0.0005436327234143131,0.33560463016172726,0.00022225481830723276,13
74_98_1,43.2898,12.687998924731183,10.0,0.013290932811480756,0.003096112179076259,0.3582612759990652,0.0006018740583780452,5
94_38_1,37.823015789473686,14.645736842105263,10.0,0.00228310502283105,0.0001001684692660583,0.32345184091148854,0.0001296003778358761,5
93_37_1,37.689440000000005,14.5636,10.0,0.0007338551859099804,2.345125865875098e-06,0.3014823373239264,3.983932415089819e-05,5
93_38_1,37.81586923076923,14.55146153846154,10.0,0.0020384866275277233,0.0004030476473076084,0.31752278376139187,7.842482439714675e-05,3
77_95_1,43.00110392648288,13.038284878863825,10.0,0.06180691454664057,0.026716329146552392,0.4115712463923753,0.005075492828733228,1
88_121_0,45.25915,14.591249999999999,0.0,0.00032615786040443573,1.4173628213524228e-06,0.2943619038475386,2.09215867692966e-05,13
76_87_0,42.2868,12.822716666666667,0.0,0.0009784735812133072,8.580523190832481e-05,0.2999559751504182,4.537378810445675e-05,13
108_36_1,37.538,16.257,10.0,0.00016307893020221786,0.0,0.23076054641929777,1.869001346134647e-05,13
75_132_0,46.348665,12.99946,0.0,0.0030984996738421394,0.00020484968130317195,0.3172106978428431,0.0001324105255218741,7
72_88_0,42.4076875,12.340025,0.0,0.001141552511415525,0.0001661157404213163,0.2944891343498619,7.856313253736878e-05,5
70_102_1,43.65210416666667,12.200158333333334,10.0,0.007093933463796477,0.0010156263577040788,0.33844795231261726,0.00026173638215908795,2
28_111_0,44.49606153846154,6.9264,0.0,0.0021200260926288322,2.039155763124103e-05,0.2993263692277653,9.104195782442085e-05,13
56_111_2,44.52033333333333,10.470792753623188,20.0,0.006441617742987606,0.001510274430355646,0.3297040083877732,0.0004352190605626391,10
64_109_2,44.317773333333335,11.472763703703704,20.0,0.015492498369210697,0.004376153855418247,0.3519586741282824,0.0007950144679613648,5
72_98_1,43.30189,12.45806,10.0,0.0015492498369210697,0.0005397043143573534,0.30276248549633394,7.896021742252426e-05,2
101_85_2,41.95013333333333,15.854529166666666,20.0,0.003913894324853229,0.0004541932372304415,0.32085393611176516,0.00014743518464096662,9
28_112_1,44.57335714285715,6.9433742857142855,10.0,0.004973907371167645,0.0013254664774061168,0.33258305084745765,0.00020805643960580665,5
75_95_1,43.011912244897964,12.79675306122449,10.0,0.007420091324200913,0.0012131536417509196,0.3425794016592642,0.0003174386076914733,7
39_114_1,44.812,8.353,10.0,0.00016307893020221786,3.5354069948611448e-06,0.2551863334651158,1.7746311036653365e-05,7
